X,Y,Z,T
0.6026783,0.02069091,0.24757767,218.40625
0.43783665,0.09033203,0.26503372,218.40625
0.44331074,0.08781433,0.22518921,218.40625
0.27323628,0.15982055,0.27325058,218.40625
0.11404133,0.22686767,0.25276184,218.40625
0.57207584,0.06713867,0.24620056,218.40625
0.40944767,0.1357727,0.24821854,218.40625
0.41532898,0.13304138,0.20495606,218.40625
0.24350166,0.20588684,0.26602936,218.40625
0.24936104,0.20317077,0.22109604,218.40625
0.08673763,0.2718048,0.2262001,218.40625
0.09235764,0.26919555,0.18123245,218.40625
0.69687557,0.04948425,0.30846024,218.40625
0.70266438,0.04682922,0.26866913,218.40625
0.54309559,0.11398315,0.24723816,218.40625
0.53913689,0.1158142,0.27550888,218.40625
0.37692452,0.18414306,0.2648468,218.40625
0.37491322,0.18507385,0.27980042,218.40625
0.21674156,0.25161743,0.25172806,218.40625
0.21417809,0.25280761,0.27159119,218.40625
0.05333805,0.32052612,0.25366974,218.40625
0.05066204,0.32177734,0.27532959,218.40625
0.84060955,0.02023315,0.27990723,218.4375
0.83886337,0.02104187,0.29156494,218.4375
0.67579746,0.08976745,0.28434372,218.4375
0.51603794,0.15704345,0.26643753,218.4375
0.52296448,0.15383911,0.21652603,218.4375
0.35318184,0.22569274,0.26132202,218.4375
0.18817711,0.29542541,0.28566361,218.4375
0.19392204,0.29273986,0.24071503,218.4375
0.02642918,0.36358642,0.27597046,218.4375
0.0313139,0.3612976,0.23603439,218.4375
0.81819725,0.06422424,0.27048111,218.4375
0.66021252,0.13067626,0.23859024,218.4375
0.65616894,0.1325531,0.26684952,218.4375
0.49367428,0.20103454,0.25733948,218.4375
0.33137226,0.26951599,0.25904465,218.4375
0.17675972,0.33432006,0.19033051,218.4375
0.17232704,0.33639526,0.2253418,218.4375
0.01146221,0.40422058,0.21813965,218.4375
0.00822544,0.4057312,0.24485779,218.4375
0.96031571,0.03999328,0.26462174,218.4375
0.96359539,0.03848266,0.24316406,218.4375
0.7990427,0.10787963,0.24315643,218.4375
0.79682255,0.10890197,0.25822067,218.4375
0.63414955,0.17750549,0.25682449,218.4375
0.47303581,0.24533081,0.23703003,218.4375
0.47212982,0.24574279,0.24367523,218.4375
0.31277752,0.31282043,0.2220192,218.4375
0.30819798,0.31495666,0.2570076,218.4375
0.14911938,0.38185119,0.22324753,218.4375
0.14787483,0.38243103,0.23317337,218.4375
0.93730641,0.08363342,0.23969269,218.46875
0.93854237,0.08306884,0.23153687,218.46875
0.76540661,0.1564331,0.29049683,218.46875
0.6085825,0.22230529,0.24923325,218.46875
0.44441319,0.29154968,0.25205994,218.46875
0.44373608,0.29187011,0.25708008,218.46875
0.28532601,0.35848999,0.22838974,218.46875
0.28144646,0.36030578,0.25833893,218.46875
0.12103844,0.42781066,0.23536301,218.46875
0.1166935,0.42985534,0.27038574,218.46875
1.06960869,0.06344604,0.30644226,218.46875
0.91239548,0.1295166,0.26856613,218.46875
0.74855995,0.19859314,0.2662468,218.46875
0.74856472,0.19859314,0.26622009,218.46875
0.58524799,0.26751709,0.2727356,218.46875
0.41902447,0.33773803,0.29237747,218.46875
0.4241457,0.3353424,0.25414276,218.46875
0.26137829,0.40403747,0.26142883,218.46875
0.26243019,0.40353393,0.25324249,218.46875
0.10044003,0.47180175,0.24308777,218.46875
0.10064411,0.47169494,0.24143219,218.46875
1.2107811,0.04029846,0.33278656,218.5
1.0544281,0.10592651,0.28098297,218.5
0.88710499,0.17668151,0.31013107,218.5
0.89255905,0.17414855,0.27362061,218.5
0.73082638,0.24226379,0.25802994,218.5
0.7286787,0.24327087,0.27296066,218.5
0.56848431,0.31074523,0.25777817,218.5
0.5664177,0.31170654,0.27271652,218.5
0.40393162,0.38018798,0.26470566,218.5
0.40261459,0.38081359,0.27461624,218.5
0.23819924,0.45028686,0.29531479,218.5
0.24351025,0.44778442,0.25363159,218.5
0.08164883,0.51597595,0.24200058,218.5
0.08042145,0.51655578,0.25207901,218.5
1.03865051,0.14468383,0.25312805,218.5
0.87527371,0.21353149,0.24539185,218.5
0.87330341,0.21444702,0.25868225,218.5
0.71133804,0.28269958,0.25344467,218.5
0.70920754,0.2836914,0.2683754,218.5
0.54523468,0.35284423,0.27001953,218.5
0.38446808,0.42056274,0.26036072,218.5
0.38402271,0.42077636,0.26374817,218.5
0.22584534,0.48721313,0.22357941,218.5
0.22185516,0.48910522,0.25517655,218.5
0.06254006,0.55615234,0.23643494,218.5
0.05972386,0.55749511,0.25973892,218.5
1.17881775,0.11996459,0.30634689,218.5
1.17381668,0.12226867,0.33792496,218.5
1.01562119,0.1887207,0.29833603,218.5
0.85503864,0.25634765,0.28397751,218.5
0.85305786,0.25726318,0.29741669,218.5
0.68713188,0.32733154,0.31166458,218.5
0.69326115,0.32446289,0.26844406,218.5
0.52893543,0.3938446,0.28323364,218.5
0.52394772,0.39619445,0.31982041,218.5
0.36697388,0.4620819,0.27276993,218.5
0.36327076,0.46382141,0.3010788,218.5
0.20681095,0.52952575,0.25982666,218.5
0.20512009,0.53033447,0.27331543,218.5
0.03978825,0.6001892,0.29359818,218.5
0.04518318,0.59761047,0.24860001,218.5
1.16850376,0.15933227,0.27900696,218.53125
1.16460037,0.16114807,0.30379486,218.53125
0.99882889,0.23110961,0.31343079,218.53125
0.83894348,0.29840087,0.29463196,218.53125
0.67190933,0.36897277,0.31750107,218.53125
0.67893887,0.36569213,0.26760864,218.53125
0.51839447,0.43328857,0.25469589,218.53125
0.51478386,0.43499755,0.28135681,218.53125
0.35062218,0.50424194,0.28723908,218.53125
0.34715653,0.50588989,0.31392288,218.53125
0.18835354,0.57270813,0.29393768,218.53125
0.19332218,0.57035827,0.25401688,218.53125
0.02451325,0.6418457,0.30372238,218.53125
0.03165436,0.63844299,0.24370575,218.53125
1.30594349,0.13327026,0.30955124,218.53125
1.14856815,0.19935607,0.27202988,218.53125
0.98048401,0.27035522,0.2954216,218.53125
0.82198525,0.33699035,0.26737595,218.53125
0.81740856,0.33912658,0.29887772,218.53125
0.65867138,0.40579223,0.26347351,218.53125
0.65494824,0.40754699,0.29011536,218.53125
0.49583817,0.47447204,0.2679596,218.53125
0.49271488,0.47593689,0.29121399,218.53125
0.33308125,0.54304504,0.26288223,218.53125
0.32964325,0.54467773,0.28956986,218.53125
0.17156887,0.6111145,0.26190186,218.53125
0.1670475,0.61326599,0.2985611,218.53125
0.00607967,0.68103027,0.28356171,218.53125
0.01078892,0.67877197,0.24360275,218.53125
1.28681946,0.17604064,0.31012726,218.53125
1.12678528,0.24339294,0.28978348,218.53125
0.95789909,0.31480407,0.31975174,218.53125
0.79985619,0.38124084,0.28937149,218.53125
0.80585194,0.37843322,0.24780274,218.53125
0.63329029,0.45162963,0.30982971,218.53125
0.48032284,0.51567077,0.24325943,218.53125
0.47566319,0.51786804,0.27823258,218.53125
0.31366921,0.5861206,0.26788712,218.53125
0.30919743,0.58824157,0.30289078,218.53125
0.14946175,0.65550231,0.28860092,218.53125
0.1563797,0.65219116,0.23203278,218.53125
1.42677403,0.15524292,0.31758118,218.5625
1.26005554,0.22567749,0.3386879,218.5625
1.2605772,0.22543334,0.33541489,218.5625
1.09407044,0.29573059,0.34920883,218.5625
1.09996224,0.292984,0.31095886,218.5625
0.93756676,0.36141967,0.30754089,218.5625
0.93559265,0.36235046,0.3208313,218.5625
0.77257156,0.43104553,0.3153038,218.5625
0.61148548,0.49890136,0.30781937,218.5625
0.60826874,0.50041198,0.33121109,218.5625
0.45438671,0.56480407,0.26047516,218.5625
0.45000363,0.56689453,0.29367447,218.5625
0.28606033,0.63613891,0.31214142,218.5625
0.29131794,0.63363647,0.27059937,218.5625
0.12667751,0.70314025,0.28438568,218.5625
0.12344265,0.70468139,0.31110382,218.5625
1.24073315,0.26972961,0.31970596,218.5625
1.07864285,0.33802795,0.31429291,218.5625
0.91739655,0.40586853,0.29491806,218.5625
0.9161787,0.4064331,0.3031807,218.5625
0.75685501,0.4734497,0.28135681,218.5625
0.59159851,0.54318237,0.29278946,218.5625
0.59182358,0.54307556,0.2911377,218.5625
0.42990017,0.61132812,0.29156876,218.5625
0.42598057,0.61318969,0.32151032,218.5625
0.26672173,0.68013,0.29295731,218.5625
0.26400566,0.681427,0.31460953,218.5625
0.10655689,0.74758911,0.28369522,218.5625
0.11254501,0.74472045,0.23379517,218.5625
1.54505158,0.17770385,0.34244537,218.59375
1.22094536,0.31420898,0.31726837,218.59375
1.06508446,0.37960815,0.27037048,218.59375
1.06080151,0.38160705,0.29858399,218.59375
0.895051,0.45158386,0.31001282,218.59375
0.73631382,0.51835632,0.28411865,218.59375
0.73489952,0.51901245,0.29416275,218.59375
0.57491112,0.58630371,0.26802445,218.59375
0.57086372,0.58822631,0.29794693,218.59375
0.41071224,0.65567016,0.28583527,218.59375
0.40832615,0.65681457,0.30421066,218.59375
0.24466038,0.72587585,0.310112,218.59375
0.2496233,0.72349548,0.27019119,218.59375
0.08458233,0.79330444,0.30063248,218.59375
0.0895443,0.79092407,0.25889969,218.59375
1.52222061,0.22663879,0.34716416,218.59375
1.3641119,0.29309082,0.3145752,218.59375
1.19986057,0.36231994,0.31211853,218.59375
1.04102707,0.42910766,0.28510285,218.59375
1.03604031,0.43144226,0.31819916,218.59375
0.87701893,0.49826049,0.28476715,218.59375
0.87700176,0.49827575,0.28488922,218.59375
0.71092606,0.56848144,0.3110199,218.59375
0.55469704,0.63397216,0.25647354,218.59375
0.55157852,0.63545227,0.27972794,218.59375
0.38740921,0.70480346,0.29836655,218.59375
0.39382362,0.7017517,0.24853134,218.59375
0.22437763,0.77355957,0.2992897,218.59375
0.22909546,0.77130126,0.26099777,218.59375
0.06217766,0.84199523,0.30695725,218.59375
0.06726837,0.83955383,0.2637291,218.59375
1.50560379,0.2736206,0.32067871,218.59375
1.51109505,0.27108764,0.28762817,218.59375
1.34316445,0.34205627,0.31425476,218.59375
1.17988205,0.41082763,0.30535889,218.59375
1.1765194,0.41238403,0.32705307,218.59375
1.01578522,0.48005676,0.31418991,218.59375
1.02124405,0.47750854,0.27768326,218.59375
0.85620499,0.54713439,0.28390885,218.59375
0.85403443,0.54815673,0.29898453,218.59375
0.69314766,0.61592102,0.28920746,218.59375
0.52501011,0.68704223,0.3239708,218.59375
0.53055,0.68443298,0.28232193,218.59375
0.37101555,0.75157165,0.26420593,218.59375
0.36675835,0.75358581,0.29757691,218.59375
0.20303345,0.82267761,0.30466461,218.59375
0.20832539,0.82014465,0.26131439,218.59375
0.04012966,0.89146423,0.31939697,218.59375
0.04693985,0.88818359,0.26099777,218.59375
1.47793961,0.3270111,0.35683441,218.625
1.47877121,0.32662963,0.3517952,218.625
1.31787014,0.39433288,0.32841492,218.625
1.31443787,0.3959198,0.34994507,218.625
1.15622234,0.46244812,0.32050705,218.625
1.1526556,0.46411132,0.34368515,218.625
0.99082184,0.53224182,0.32843781,218.625
0.98738003,0.53385925,0.35164261,218.625
0.82627869,0.60173034,0.34329987,218.625
0.83363724,0.59829711,0.29179764,218.625
0.66479206,0.66973876,0.32942963,218.625
0.66615963,0.6690979,0.31947708,218.625
0.50605774,0.73652648,0.30640411,218.625
0.50146294,0.73869323,0.34123612,218.625
0.34004212,0.8066864,0.32926178,218.625
0.34551811,0.8040924,0.28593445,218.625
0.17746925,0.87533569,0.34097672,218.625
0.18231773,0.87301635,0.30088806,218.625
0.01966,0.94161987,0.30197525,218.625
0.01580048,0.94346618,0.33540726,218.625
1.4560585,0.37887573,0.34991837,218.625
1.29660893,0.44596862,0.32717514,218.625
1.13508988,0.51394653,0.30903244,218.625
1.13710308,0.51301574,0.29585266,218.625
0.9740696,0.58175659,0.2977829,218.625
0.97065258,0.58335876,0.3209877,218.625
0.80985355,0.65101623,0.29990769,218.625
0.80584908,0.6528778,0.32817078,218.625
0.64771176,0.71937561,0.30111313,218.625
0.48512554,0.78790283,0.29589462,218.625
0.48078442,0.78994751,0.32910156,218.625
0.31929112,0.85804748,0.33020783,218.625
0.15893173,0.9255371,0.3119278,218.625
0.16351986,0.9233551,0.27361298,218.625
0,0.99243164,0.29475021,218.625
1.43604088,0.42999267,0.32471848,218.625
1.27519798,0.49769592,0.30986405,218.625
1.27466965,0.49794006,0.31324005,218.625
1.10785389,0.56837463,0.32916641,218.625
0.94496346,0.63705444,0.33058167,218.625
0.95100975,0.63424682,0.2891655,218.625
0.78190804,0.70576477,0.326931,218.625
0.62796688,0.77029418,0.26763916,218.625
0.62504864,0.77166748,0.28926087,218.625
0.45584393,0.84327697,0.33454895,218.625
0.46145249,0.84065246,0.29124451,218.625
0.29763794,0.90982055,0.30900955,218.625
0.30260944,0.9074707,0.26893616,218.625
0.13441563,0.97866821,0.31293488,218.625
0.13954067,0.9762268,0.26971054,218.625
1.40749264,0.48744201,0.35728836,218.65625
1.41068649,0.48597717,0.33748627,218.65625
1.25448418,0.55154418,0.29366303,218.65625
1.25137901,0.55297851,0.31358338,218.65625
1.08461762,0.6233673,0.33024216,218.65625
1.08537674,0.62301635,0.3251915,218.65625
0.92053032,0.69259643,0.34229279,218.65625
0.92582131,0.69013977,0.3057518,218.65625
0.76183987,0.75927734,0.30764389,218.65625
0.76136971,0.75949096,0.31102753,218.65625
0.59771347,0.82855224,0.32400513,218.65625
0.4384079,0.89552307,0.29586792,218.65625
0.43584061,0.89672851,0.31587982,218.65625
0.27366352,0.9651184,0.32341004,218.65625
0.2802124,0.96203613,0.27011109,218.65625
0.11154366,1.033432,0.32047653,218.65625
0.11721134,1.03076171,0.2721901,218.65625
1.38702965,0.54011535,0.31255341,218.65625
1.21864033,0.61125183,0.34606171,218.65625
1.22067642,0.61032104,0.33288193,218.65625
1.05596352,0.67974853,0.33755112,218.65625
0.9008522,0.74482727,0.28743744,218.65625
0.8960762,0.74702453,0.32072449,218.65625
0.73398018,0.81527709,0.31094742,218.65625
0.72938442,0.81739807,0.34426499,218.65625
0.5686264,0.88510131,0.33722305,218.65625
0.40899849,0.95220947,0.31157303,218.65625
0.40519428,0.95399475,0.34153366,218.65625
0.24573231,1.02108764,0.32674408,218.65625
0.08312702,1.08961486,0.32778931,218.65625
0.08854199,1.08706665,0.28112793,218.65625
1.52266502,0.52766418,0.30613327,218.6875
1.35105324,0.60020446,0.34920502,218.6875
1.19444943,0.66596984,0.30887222,218.6875
1.02959156,0.73545837,0.31410217,218.6875
0.86784458,0.80358886,0.30939865,218.6875
0.86313534,0.80575561,0.34254837,218.6875
0.70073891,0.8741455,0.33525086,218.6875
0.54809952,0.93807983,0.26589584,218.6875
0.54460335,0.93969726,0.29257584,218.6875
0.37488651,1.01150512,0.34554291,218.6875
0.21390057,1.07933044,0.34381485,218.6875
0.05376053,1.14669799,0.32538986,218.6875
0.05892372,1.14427185,0.28035736,218.6875
1.32779694,0.65190124,0.33247376,218.6875
1.32961369,0.65107727,0.32092667,218.6875
1.16663456,0.71975708,0.32194519,218.6875
1.16737843,0.71942138,0.31704331,218.6875
1.0039196,0.7882843,0.31396484,218.6875
0.84331513,0.85589599,0.30257416,218.6875
0.84073353,0.85708618,0.32091904,218.6875
0.67818546,0.92555236,0.31554031,218.6875
0.67594242,0.92658996,0.33211899,218.6875
0.51886273,0.99258422,0.29774094,218.6875
0.51432037,0.99468994,0.33273697,218.6875
0.35186672,1.06314086,0.330616,218.6875
0.35664463,1.06091308,0.29217529,218.6875
0.1910286,1.13090515,0.32869721,218.6875
0.19618321,1.12849426,0.2853241,218.6875
0.0284195,1.19944763,0.33132553,218.6875
0.0338974,1.19688415,0.28301239,218.6875
1.46847916,0.63598632,0.30865097,218.6875
1.30185986,0.70626831,0.32048798,218.6875
1.14051056,0.77421569,0.31079865,218.6875
0.97226429,0.84526062,0.34054184,218.6875
0.81352043,0.91203308,0.31669235,218.6875
0.8139782,0.91181945,0.3134079,218.6875
0.65295601,0.97958374,0.29475403,218.6875
0.64851093,0.98162841,0.32794571,218.6875
0.48620415,1.05006408,0.33432388,218.6875
0.49304485,1.04690551,0.2810669,218.6875
0.32435703,1.11822509,0.32787323,218.6875
0.32906628,1.11604309,0.28957367,218.6875
0.16084957,1.1872406,0.3488121,218.6875
0.16615582,1.18476867,0.30364609,218.6875
0.00043297,1.25476074,0.33449173,218.6875
0.00566387,1.25231933,0.28780365,218.6875
1.44010735,0.69073486,0.33121491,218.71875
1.2736702,0.76089477,0.34381485,218.71875
1.11106396,0.82939147,0.34328461,218.71875
1.11131001,0.8292694,0.34163284,218.71875
0.9473753,0.89833068,0.3433876,218.71875
0.78431893,0.96705627,0.35163498,218.71875
0.62467384,1.03416442,0.3260231,218.71875
0.62422562,1.03437805,0.32941055,218.71875
0.46501923,1.10134887,0.31171036,218.71875
0.46502304,1.10134887,0.31168366,218.71875
0.30226612,1.16990661,0.31156921,218.71875
0.29839897,1.17169189,0.34333801,218.71875
0.13767433,1.23937988,0.34239578,218.71875
0.14251232,1.23713684,0.30078888,218.71875
1.25759411,0.8086853,0.31216049,218.71875
1.25555515,0.80961608,0.32543564,218.71875
1.08447933,0.88200378,0.38235474,218.71875
0.9314127,0.94616699,0.30975342,218.71875
0.92668724,0.94831848,0.34289932,218.71875
0.76998139,1.01419067,0.30513764,218.71875
0.76793194,1.01513671,0.32008362,218.71875
0.60585117,1.08340454,0.31035614,218.71875
0.60277176,1.08480834,0.33377075,218.71875
0.44101524,1.15301513,0.33690643,218.71875
0.44773388,1.1499176,0.28362656,218.71875
0.27729321,1.22207641,0.34651566,218.71875
0.28191471,1.21994018,0.30820465,218.71875
0.11469936,1.29067993,0.36124039,218.71875
0.12257576,1.28703308,0.29286194,218.71875
1.54966545,0.72979736,0.36949921,218.71875
1.39171505,0.79621887,0.33781815,218.71875
1.22648049,0.86590576,0.34338379,218.71875
1.22799111,0.86521911,0.33345413,218.71875
1.06482887,0.93402099,0.33782578,218.71875
0.89736748,1.00474548,0.36478424,218.71875
0.90324211,1.00207519,0.32318878,218.71875
0.741395,1.07029724,0.3227005,218.71875
0.74002934,1.07090759,0.33275986,218.71875
0.58250713,1.13711547,0.29023743,218.71875
0.5777359,1.13929748,0.32686615,218.71875
0.41475773,1.20806884,0.34020615,218.71875
0.42100144,1.20520019,0.29018402,218.71875
0.25255776,1.27642822,0.33834839,218.71875
0.090868,1.34463501,0.34680176,218.71875
0.0984726,1.34111022,0.28004837,218.71875
1.53082848,0.78196716,0.328228,218.75
1.52946854,0.78257751,0.33661652,218.75
1.36250305,0.8530426,0.3618927,218.75
1.19951916,0.92169189,0.35564041,218.75
1.04219818,0.98783874,0.31969452,218.75
0.87716103,1.05743408,0.32960129,218.75
0.87668705,1.0576477,0.33298493,218.75
0.71799469,1.12442016,0.30980301,218.75
0.71396923,1.12625122,0.33973312,218.75
0.55640888,1.1924591,0.29761124,218.75
0.55168343,1.19461059,0.33424378,218.75
0.38807202,1.26364135,0.35303497,218.75
0.39405251,1.26091003,0.30463791,218.75
0.22810269,1.33097839,0.3331604,218.75
0.23401547,1.32826232,0.28308869,218.75
0.06598568,1.39933776,0.34482575,218.75
0.07087517,1.39709472,0.30141449,218.75
1.50581741,0.83572387,0.33843613,218.75
1.50154686,0.83763122,0.36498261,218.75
1.34078407,0.90536499,0.35153198,218.75
1.34179783,0.90490722,0.34500504,218.75
1.17888546,0.97357177,0.33672714,218.75
1.01954556,1.04066467,0.3154068,218.75
1.0161953,1.04217529,0.33863068,218.75
0.85605431,1.10958862,0.31456375,218.75
0.85581112,1.10971069,0.31631851,218.75
0.69500542,1.17747497,0.3086319,218.75
0.69099426,1.17929077,0.3387146,218.75
0.53270626,1.24588012,0.30247116,218.75
0.53035736,1.24694824,0.32085419,218.75
0.3647356,1.3169403,0.35546112,218.75
0.37389469,1.31275939,0.28061295,218.75
0.20365715,1.3848114,0.34548569,218.75
0.20911121,1.38230896,0.29882431,218.75
0.04371166,1.45222473,0.33925629,218.75
0.04891586,1.4498291,0.29256058,218.75
1.47719574,0.89393615,0.3350296,218.78125
1.30811215,0.96540832,0.3757782,218.78125
1.3150034,0.96232605,0.33101654,218.78125
1.15379143,1.03024292,0.31238556,218.78125
1.1493597,1.03222656,0.34224701,218.78125
0.98970699,1.09950256,0.32433701,218.78125
0.99089623,1.0989685,0.31602097,218.78125
0.8275137,1.16786193,0.31564713,218.78125
0.82295418,1.16992187,0.34882736,218.78125
0.65810204,1.23954772,0.37376404,218.78125
0.66359997,1.23706054,0.33209992,218.78125
0.50103474,1.30561828,0.32920075,218.78125
0.49681282,1.30752563,0.36258316,218.78125
0.33696938,1.37490844,0.35354996,218.78125
0.3424139,1.37243652,0.30855179,218.78125
0.17491341,1.44325256,0.3493042,218.78125
0.18107796,1.44044494,0.2959404,218.78125
0.0223217,1.50732421,0.2757988,218.78125
1.44076157,0.95570373,0.34931946,218.78125
1.44207096,0.9551239,0.34102249,218.78125
1.27521515,1.02555847,0.36686707,218.78125
1.27039719,1.02770996,0.39848328,218.78125
1.11645317,1.0923767,0.33228302,218.78125
1.11547852,1.09280395,0.33891678,218.78125
0.95580006,1.16006469,0.32131958,218.78125
0.95109272,1.16217041,0.35462189,218.78125
0.79023457,1.22991943,0.33724976,218.78125
0.78911018,1.23042297,0.34552765,218.78125
0.62236691,1.30085754,0.38516998,218.78125
0.46999455,1.36480712,0.30350113,218.78125
0.4658432,1.3666687,0.3367424,218.78125
0.30853748,1.43287658,0.30406952,218.78125
0.30454636,1.43467712,0.33749008,218.78125
0.14249611,1.50299072,0.33448792,218.78125
0.13944817,1.50437927,0.36123657,218.78125
1.4046917,1.01657104,0.35181046,218.78125
1.40624237,1.01588439,0.34188843,218.78125
1.24506855,1.08380126,0.33200455,218.78125
1.24181652,1.08523559,0.35357666,218.78125
1.08204842,1.15251159,0.32584,218.78125
1.07721424,1.15466308,0.35912323,218.78125
0.92088509,1.22042846,0.31904602,218.78125
0.91716099,1.22209167,0.3456955,218.78125
0.75974274,1.28831481,0.30252457,218.78125
0.75550461,1.2902069,0.33409119,218.78125
0.59807873,1.35647583,0.30209351,218.78125
0.59701061,1.35694885,0.31038284,218.78125
0.434968,1.42524719,0.30443573,218.78125
0.43127155,1.4269104,0.33441925,218.78125
0.26941586,1.49517822,0.34099197,218.78125
0.27591419,1.49224853,0.28586197,218.78125
1.52794838,1.01292419,0.37120056,218.8125
1.5263691,1.01362609,0.38106918,218.8125
1.36393929,1.08210754,0.37862015,218.8125
1.35905361,1.08427429,0.41022492,218.8125
1.20570755,1.14872741,0.34101868,218.8125
1.20471954,1.14916992,0.34764862,218.8125
1.044837,1.21653747,0.33131027,218.8125
1.04101372,1.21821594,0.35794067,218.8125
0.88244438,1.28497314,0.3237381,218.8125
0.87761688,1.28712463,0.35869598,218.8125
0.71202374,1.35702514,0.38845825,218.8125
0.71733189,1.35467529,0.34842682,218.8125
0.55220604,1.42434692,0.36611176,218.8125
0.55179405,1.42453002,0.36935425,218.8125
0.38918591,1.49313354,0.38163757,218.8125
0.39444447,1.49078369,0.33842087,218.8125
1.49120712,1.0767517,0.36450195,218.8125
1.49591446,1.07469177,0.33479309,218.8125
1.32941532,1.14492797,0.34957123,218.8125
1.32788086,1.14559936,0.35960007,218.8125
1.16835308,1.21279907,0.34020996,218.8125
1.16785526,1.21301269,0.34358978,218.8125
1.00767326,1.28048706,0.31886673,218.8125
0.84167099,1.35054016,0.34484863,218.8125
0.84735012,1.34803772,0.30321503,218.8125
0.6817627,1.41789245,0.32120514,218.8125
0.67762947,1.41970825,0.3527832,218.8125
0.5224123,1.48501586,0.30500412,218.8125
0.51926708,1.48641967,0.33007431,218.8125
1.45746994,1.13775634,0.35208893,218.8125
1.45826149,1.13740539,0.34704208,218.8125
1.29561806,1.20593261,0.33731842,218.8125
1.29260159,1.20724487,0.35726166,218.8125
1.13039684,1.27560424,0.3566742,218.8125
0.97204304,1.34225463,0.32107926,218.8125
0.96924019,1.3434906,0.34106064,218.8125
0.81092453,1.41015625,0.31544495,218.8125
0.80980873,1.41064453,0.32372284,218.8125
0.64285851,1.48106384,0.35363388,218.8125
0.64780617,1.47889709,0.31536484,218.8125
1.41560459,1.20411682,0.36962891,218.84375
1.41044998,1.2063446,0.40285874,218.84375
1.25077152,1.2736206,0.38563538,218.84375
1.09394646,1.33964538,0.33884049,218.84375
1.08987522,1.3414154,0.36709976,218.84375
0.92893314,1.40924072,0.36038208,218.84375
0.92408943,1.41134643,0.39533615,218.84375
0.76206017,1.47964477,0.38928986,218.84375
0.76715088,1.47741699,0.35103989,218.84375
1.54763031,1.19754028,0.32450867,218.84375
1.54789162,1.19743347,0.3228569,218.84375
1.37866593,1.26878356,0.36357498,218.84375
1.3801899,1.26812744,0.35364151,218.84375
1.22274685,1.33439636,0.31030655,218.84375
1.21857166,1.33619689,0.33854675,218.84375
1.06134415,1.40238952,0.30386353,218.84375
1.05637074,1.40454101,0.33879852,218.84375
0.89391708,1.47297668,0.33293152,218.84375
0.89073467,1.47436523,0.35618591,218.84375
1.35251618,1.32463073,0.34770584,218.875
1.19192696,1.39224243,0.32580567,218.875
1.19119358,1.39256286,0.33081055,218.875
1.03110695,1.45997619,0.31609726,218.875
1.02757931,1.46148681,0.34111023,218.875
1.31775093,1.38542175,0.35921478,218.875
1.15508461,1.45390319,0.35213089,218.875
1.15652657,1.45329284,0.34218979,218.875
1.43782616,1.37979126,0.40376663,218.875
1.44654083,1.37608337,0.34732056,218.875
1.2817297,1.44546508,0.35294342,218.875
1.28197384,1.44535827,0.35129166,218.875
1.40201664,1.43457031,0.41725159,218.90625
1.40911007,1.43154907,0.3708458,218.90625
1.25131512,1.49795532,0.33001328,218.90625
1.24739456,1.49963378,0.35663223,218.90625
1.37161541,1.48547363,0.4003067,218.90625
1.50449181,1.46784973,0.36924744,218.90625
